class,cap-shape,cap-color,gill-color,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,f,g,p,p,w,o,l,h,v,d
p,x,y,g,p,w,o,l,h,y,p
p,x,y,p,p,w,o,l,h,y,g
p,x,g,h,p,w,o,l,h,v,p
p,f,y,h,p,w,o,l,h,v,p
e,f,n,n,p,w,o,p,n,y,d
p,f,g,h,p,w,o,l,h,y,d
p,x,y,h,p,w,o,l,h,y,p
p,x,g,h,p,w,o,p,h,s,g
p,f,y,h,p,w,o,l,h,v,p
p,x,y,p,p,w,o,l,h,v,p
p,x,w,g,p,w,o,p,k,s,d
p,x,y,g,p,w,o,l,h,y,d
p,f,b,h,p,w,o,p,h,s,u
p,x,y,h,p,w,o,l,h,y,g
p,x,g,h,p,w,o,l,h,y,d
p,f,y,g,p,w,o,l,h,y,g
p,f,p,w,p,w,t,p,r,v,g
p,f,b,p,p,w,o,p,h,v,u
p,x,g,g,p,w,o,l,h,v,g
p,x,g,h,p,w,o,l,h,y,g
p,x,g,p,p,w,o,l,h,v,g
p,f,g,g,p,w,o,l,h,y,p
p,f,g,g,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,y,p
p,f,y,h,p,w,o,l,h,v,p
e,f,u,u,p,w,o,f,h,v,d
p,x,y,g,p,w,o,l,h,y,g
e,f,e,w,p,w,o,p,n,v,d
p,f,y,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,g
p,x,n,b,p,w,o,e,w,v,l
p,x,g,g,p,w,o,l,h,y,g
p,x,y,p,p,w,o,l,h,y,d
p,f,g,p,p,w,o,l,h,y,g
p,x,g,g,p,w,o,l,h,v,p
p,x,g,h,p,w,o,l,h,y,g
p,x,y,h,p,w,o,l,h,y,d
p,f,y,h,p,w,o,l,h,y,g
p,f,g,g,p,w,o,l,h,v,p
p,f,g,h,p,w,o,l,h,y,g
e,f,n,n,p,w,o,p,n,y,d
p,x,y,g,p,w,o,l,h,v,g
e,f,e,w,p,w,o,p,k,y,d
p,x,y,h,p,w,o,l,h,y,d
p,x,g,h,p,w,o,l,h,y,p
p,f,g,h,p,w,o,l,h,y,p
p,x,y,p,p,w,o,l,h,y,p
p,f,g,h,p,w,o,l,h,v,d
p,f,g,p,p,w,o,l,h,v,d
p,f,g,p,p,w,o,l,h,y,p
p,f,g,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,d
p,x,y,h,p,w,o,l,h,y,p
p,f,y,g,p,w,o,l,h,v,d
p,x,g,g,p,w,o,l,h,y,d
p,f,y,g,p,w,o,l,h,y,p
p,f,g,g,p,w,o,l,h,v,d
p,x,p,p,p,w,o,p,k,s,d
p,f,y,g,p,w,o,l,h,v,d
p,x,g,h,p,w,o,l,h,v,d
p,x,y,p,p,w,o,l,h,y,g
p,x,g,h,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,v,p
p,x,g,g,p,w,o,l,h,y,p
p,x,y,g,p,w,o,l,h,v,d
p,f,g,g,p,w,o,l,h,v,d
p,f,g,p,p,w,o,l,h,v,g
p,x,y,p,p,w,o,l,h,y,d
p,f,y,h,p,w,o,l,h,y,d
p,x,g,g,p,w,o,l,h,v,d
p,x,y,p,p,w,o,l,h,y,d
p,x,g,g,p,w,o,l,h,v,d
p,x,g,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,g
p,x,g,p,p,w,o,l,h,y,d
p,f,g,g,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,v,g
p,x,g,h,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,d
p,x,g,g,p,w,o,l,h,y,d
p,f,g,p,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,d
p,f,g,p,p,w,o,l,h,y,d
p,f,g,p,p,w,o,l,h,v,p
e,x,p,e,p,w,t,e,w,c,w
p,f,y,p,p,w,o,l,h,v,d
p,x,p,g,p,w,o,p,k,v,d
p,x,y,h,p,w,o,l,h,y,g
p,f,g,g,p,w,o,l,h,y,p
p,x,y,p,p,w,o,l,h,y,g
e,f,e,p,p,w,o,p,n,y,d
p,x,y,g,p,w,o,l,h,v,d
p,x,y,p,p,w,o,l,h,y,g
p,f,g,h,p,w,o,l,h,v,g
p,f,y,p,p,w,o,l,h,y,g
e,f,n,n,p,w,o,p,n,v,d
p,x,y,h,p,w,o,l,h,y,p
p,f,g,h,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,p
p,f,y,h,p,w,o,l,h,y,d
p,f,y,h,p,w,o,l,h,y,d
p,f,g,h,p,w,o,l,h,v,g
p,f,g,h,p,w,o,l,h,v,g
p,x,y,p,p,w,o,l,h,y,g
p,f,g,g,p,w,o,l,h,y,p
p,x,y,g,p,w,o,l,h,y,g
e,f,g,u,p,w,o,p,n,y,d
p,x,g,h,p,w,o,p,h,s,g
p,x,n,b,p,w,o,e,w,v,p
p,f,g,p,p,w,o,p,h,v,g
p,f,g,g,p,w,o,l,h,y,g
p,f,y,g,p,w,o,l,h,v,g
p,f,g,p,p,w,o,l,h,v,d
e,f,e,e,p,w,t,e,w,c,w
p,f,g,p,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,g
p,f,g,g,p,w,o,l,h,y,d
p,x,y,p,p,w,o,l,h,y,d
p,f,y,p,p,w,o,l,h,y,g
e,f,n,e,p,w,t,e,w,c,w
p,f,g,p,p,w,o,l,h,v,g
p,k,n,w,p,w,o,e,w,v,d
p,f,g,g,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,v,p
p,x,n,b,p,w,o,e,w,v,p
p,f,g,h,p,w,o,l,h,v,d
p,f,g,g,p,w,o,l,h,y,p
p,f,w,w,p,w,o,p,h,v,g
p,f,y,g,p,w,o,l,h,v,d
p,x,g,h,p,w,o,l,h,y,g
p,x,y,h,p,w,o,l,h,y,g
e,x,e,w,p,w,t,e,w,c,w
p,f,y,g,p,w,o,l,h,v,d
p,b,y,w,p,w,o,e,w,v,d
p,f,y,p,p,w,o,l,h,v,d
p,x,g,p,p,w,o,p,h,s,u
p,f,y,h,p,w,o,l,h,v,d
p,f,y,p,p,w,o,l,h,v,g
e,k,e,e,p,w,t,e,w,c,w
p,f,y,p,p,w,o,l,h,v,p
p,f,y,g,p,w,o,l,h,v,p
e,k,n,w,p,w,o,e,w,v,l
p,x,w,p,p,w,o,p,n,v,d
p,x,y,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,p
p,x,y,g,p,w,o,l,h,y,d
p,f,y,p,p,w,o,l,h,v,p
p,b,b,g,p,w,t,p,r,v,g
p,x,w,h,p,w,o,p,h,v,g
e,f,e,n,p,w,o,p,n,y,d
p,b,w,g,p,w,t,p,r,v,m
e,f,p,w,p,w,t,e,w,c,w
p,x,w,p,p,w,o,p,h,v,g
e,k,n,w,p,w,t,e,w,c,w
p,x,y,h,p,w,o,l,h,y,p
p,f,b,h,p,w,o,p,h,v,u
p,f,g,h,p,w,o,l,h,v,d
p,x,y,h,p,w,o,l,h,v,d
p,x,g,p,p,w,o,l,h,v,d
p,x,y,g,p,w,o,l,h,y,p
p,x,y,h,p,w,o,l,h,v,d
p,x,y,h,p,w,o,l,h,y,d
p,x,y,g,p,w,o,l,h,y,p
p,x,g,g,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,v,p
e,k,e,w,p,w,t,e,w,c,w
e,f,n,e,p,w,t,e,w,c,w
e,f,b,w,p,w,t,e,w,c,w
p,x,y,g,p,w,o,l,h,v,d
e,f,g,u,p,w,o,p,n,v,d
p,f,y,p,p,w,o,l,h,y,p
p,f,g,h,p,w,o,l,h,y,g
p,x,g,p,p,w,o,p,h,v,g
p,f,g,p,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,y,d
p,f,y,p,p,w,o,l,h,v,g
p,x,n,b,p,w,o,e,w,v,l
p,f,g,h,p,w,o,l,h,v,p
e,f,n,e,p,w,t,e,w,c,w
e,f,e,p,p,w,o,p,k,v,d
p,f,g,g,p,w,o,l,h,y,g
p,x,y,h,p,w,o,l,h,v,p
p,f,g,p,p,w,o,l,h,y,d
e,f,e,n,p,w,o,p,n,v,d
p,x,y,h,p,w,o,l,h,v,p
p,f,y,p,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,v,p
p,f,y,g,p,w,o,l,h,y,d
p,x,g,h,p,w,o,l,h,v,d
p,b,w,w,p,w,t,p,r,v,m
p,f,y,p,p,w,o,l,h,y,p
p,x,n,b,p,w,o,e,w,v,d
p,f,g,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,g
p,f,y,g,p,w,o,l,h,y,p
e,f,p,e,p,w,t,e,w,c,w
p,x,w,h,p,w,o,p,h,s,g
p,f,g,h,p,w,o,l,h,y,g
p,x,g,h,p,w,o,l,h,v,p
p,x,y,p,p,w,o,l,h,v,g
p,f,b,w,p,w,o,p,h,s,u
p,x,g,g,p,w,o,p,k,v,d
p,x,y,g,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,y,g
p,f,y,h,p,w,o,l,h,y,p
e,x,r,p,p,w,o,f,h,y,d
e,f,w,h,p,w,o,f,h,v,d
p,x,y,h,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,y,p
p,f,y,p,p,w,o,l,h,y,g
p,x,e,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,l
p,x,g,h,p,w,o,l,h,y,d
p,x,y,g,p,w,o,l,h,v,g
p,f,g,h,p,w,o,l,h,y,d
p,x,g,g,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,y,p
e,f,e,w,p,w,t,e,w,c,w
p,f,y,h,p,w,o,l,h,y,p
p,x,y,h,p,w,o,l,h,y,p
p,f,g,p,p,w,o,p,h,s,g
p,f,y,p,p,w,o,l,h,v,g
p,x,y,h,p,w,o,l,h,y,d
p,x,y,p,p,w,o,l,h,y,p
p,x,g,h,p,w,o,p,h,v,u
p,f,g,p,p,w,o,l,h,y,g
p,f,g,h,p,w,o,l,h,v,g
p,x,w,n,p,w,o,p,k,v,d
p,f,g,p,p,w,o,l,h,y,p
e,f,e,u,p,w,o,p,n,y,d
p,x,y,g,p,w,o,l,h,y,g
p,x,y,p,p,w,o,l,h,y,p
e,k,b,e,p,w,t,e,w,c,w
p,f,y,h,p,w,o,l,h,v,g
p,f,y,g,p,w,o,l,h,v,d
p,x,y,g,p,w,o,l,h,y,g
e,x,n,w,p,w,o,e,w,v,l
e,x,e,e,p,w,t,e,w,c,w
p,x,g,g,p,w,o,l,h,v,p
p,x,y,g,p,w,o,l,h,v,g
p,f,g,h,p,w,o,p,h,v,g
p,x,y,g,p,w,o,l,h,y,g
p,f,g,p,p,w,o,l,h,v,p
p,x,g,p,p,w,o,l,h,v,g
p,x,n,b,p,w,o,e,w,v,p
e,k,b,w,p,w,t,e,w,c,w
p,f,y,g,p,w,o,l,h,y,d
p,x,g,g,p,w,o,l,h,v,p
p,f,g,h,p,w,o,l,h,y,p
p,x,y,g,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,v,g
e,k,p,w,p,w,t,e,w,c,w
p,f,n,w,p,w,o,e,w,v,d
p,x,g,g,p,w,o,l,h,y,d
p,x,y,h,p,w,o,l,h,y,d
p,x,g,h,p,w,o,l,h,v,p
p,f,b,w,p,w,o,p,h,v,u
e,f,b,w,p,w,t,e,w,c,w
p,f,w,w,p,w,o,p,h,s,u
p,f,g,g,p,w,o,l,h,y,p
p,x,y,g,p,w,o,l,h,v,p
p,f,g,h,p,w,o,l,h,v,p
p,f,y,g,p,w,o,l,h,y,g
p,f,y,p,p,w,o,l,h,v,d
p,x,b,h,p,w,o,p,h,v,u
p,f,g,g,p,w,o,l,h,y,p
p,x,g,h,p,w,o,l,h,y,d
p,f,y,p,p,w,o,l,h,y,g
p,f,y,h,p,w,o,l,h,y,d
p,f,g,p,p,w,o,p,h,s,u
e,f,b,w,p,w,t,e,w,c,w
e,x,p,w,p,w,t,e,w,c,w
e,k,n,e,p,w,t,e,w,c,w
p,f,p,g,p,w,t,p,r,v,g
p,f,g,p,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,p
p,f,g,g,p,w,o,l,h,v,g
p,f,g,p,p,w,o,l,h,y,d
p,x,y,p,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,v,d
p,f,g,h,p,w,o,l,h,y,d
p,f,y,h,p,w,o,l,h,v,d
p,f,y,p,p,w,o,l,h,v,g
p,f,y,p,p,w,o,l,h,y,g
p,x,y,p,p,w,o,l,h,v,d
p,x,y,h,p,w,o,l,h,y,p
p,f,g,g,p,w,o,l,h,v,g
p,f,g,g,p,w,o,l,h,y,d
p,x,y,g,p,w,o,l,h,v,p
p,x,y,g,p,w,o,l,h,y,p
e,f,u,w,p,w,o,f,h,y,d
p,f,g,g,p,w,o,l,h,v,g
p,x,n,b,p,w,o,e,w,v,l
p,x,y,p,p,w,o,l,h,v,g
p,x,y,p,p,w,o,l,h,y,p
p,x,g,h,p,w,o,l,h,v,g
p,f,y,g,p,w,o,l,h,v,d
p,x,y,p,p,w,o,l,h,y,d
p,x,g,h,p,w,o,l,h,v,p
e,f,b,e,p,w,t,e,w,c,w
p,f,g,h,p,w,o,l,h,y,p
p,f,y,h,p,w,o,l,h,v,d
e,x,n,w,p,w,t,e,w,c,w
p,f,g,g,p,w,o,l,h,y,p
p,x,g,g,p,w,o,l,h,v,d
p,x,n,b,p,w,o,e,w,v,p
p,f,y,g,p,w,o,l,h,v,d
p,x,n,w,p,w,o,e,w,v,d
p,b,b,w,p,w,t,p,r,v,g
p,f,y,p,p,w,o,l,h,v,d
p,f,g,h,p,w,o,l,h,y,d
e,f,u,u,p,w,o,f,h,y,d
p,x,y,g,p,w,o,l,h,v,g
p,f,y,g,p,w,o,l,h,y,g
p,f,y,h,p,w,o,l,h,y,g
p,x,y,h,p,w,o,l,h,y,d
e,x,e,w,p,w,t,e,w,c,w
p,f,g,g,p,w,o,l,h,v,g
p,x,y,g,p,w,o,l,h,v,g
p,x,y,p,p,w,o,l,h,v,p
p,f,g,g,p,w,o,l,h,v,p
e,k,b,w,p,w,t,e,w,c,w
p,f,y,p,p,w,o,l,h,y,d
p,x,g,p,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,v,d
p,f,y,p,p,w,o,l,h,v,p
p,f,w,h,p,w,o,p,h,v,u
p,x,g,p,p,w,o,p,n,v,d
p,f,y,g,p,w,o,l,h,y,d
e,f,u,p,p,w,o,f,h,v,d
p,x,y,g,p,w,o,l,h,y,d
p,f,g,g,p,w,o,l,h,y,d
p,x,y,g,p,w,o,l,h,v,g
p,x,y,h,p,w,o,l,h,v,p
p,x,g,p,p,w,o,p,h,s,u
p,f,g,g,p,w,o,l,h,y,d
p,f,y,h,p,w,o,l,h,y,p
p,f,y,g,p,w,o,l,h,y,d
p,x,g,p,p,w,o,l,h,v,d
p,x,g,g,p,w,o,l,h,v,g
p,x,g,h,p,w,o,l,h,y,d
p,x,g,p,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,y,p
p,f,g,h,p,w,o,l,h,v,g
p,f,y,p,p,w,o,l,h,y,d
p,x,g,h,p,w,o,l,h,y,p
p,f,y,g,p,w,o,l,h,v,p
p,x,n,b,p,w,o,e,w,v,l
p,x,y,h,p,w,o,l,h,y,p
p,x,y,g,p,w,o,l,h,v,p
p,f,b,w,p,w,o,p,h,v,g
p,f,g,h,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,y,p
p,x,y,h,p,w,o,l,h,y,p
p,f,g,p,p,w,o,l,h,v,d
p,x,y,g,p,w,o,l,h,y,d
p,x,g,p,p,w,o,l,h,v,d
p,x,e,b,p,w,o,e,w,v,l
e,k,b,e,p,w,t,e,w,c,w
e,f,b,w,p,w,t,e,w,c,w
p,x,g,p,p,w,o,l,h,y,d
p,f,y,g,p,w,o,l,h,y,p
p,x,g,h,p,w,o,l,h,y,g
p,f,g,g,p,w,o,l,h,y,g
p,x,b,w,p,w,o,p,h,s,u
p,f,y,h,p,w,o,l,h,v,p
p,x,w,p,p,w,o,p,h,s,u
p,x,y,p,p,w,o,l,h,v,p
p,x,g,p,p,w,o,l,h,y,p
p,x,w,p,p,w,o,p,h,s,u
p,f,b,p,p,w,o,p,h,s,g
p,x,w,h,p,w,o,p,h,s,u
p,f,y,p,p,w,o,l,h,y,d
p,f,g,g,p,w,o,l,h,y,p
p,x,y,h,p,w,o,l,h,v,g
p,f,g,h,p,w,o,l,h,v,p
e,x,w,u,p,w,o,f,h,y,d
e,x,e,e,p,w,t,e,w,c,w
p,x,g,p,p,w,o,l,h,v,g
p,f,g,h,p,w,o,l,h,v,g
p,x,n,b,p,w,o,e,w,v,l
p,x,g,h,p,w,o,l,h,v,p
p,f,g,h,p,w,o,l,h,y,p
p,f,y,h,p,w,o,l,h,v,p
p,f,y,h,p,w,o,l,h,y,d
e,f,e,n,p,w,o,p,n,y,d
p,x,y,p,p,w,o,l,h,y,g
p,f,y,g,p,w,o,l,h,v,d
p,f,g,g,p,w,o,l,h,v,p
p,x,y,h,p,w,o,l,h,y,g
p,x,y,g,p,w,o,l,h,y,p
p,k,y,w,p,w,o,e,w,v,d
p,f,y,h,p,w,o,l,h,y,g
e,k,c,w,p,w,o,e,w,v,l
p,f,g,h,p,w,o,l,h,v,p
p,f,y,h,p,w,o,l,h,y,p
p,x,g,g,p,w,o,l,h,v,d
p,x,g,p,p,w,o,l,h,v,p
p,f,y,h,p,w,o,l,h,v,g
p,f,y,h,p,w,o,l,h,v,d
p,x,y,p,p,w,o,l,h,y,d
p,f,y,p,p,w,o,l,h,v,p
p,x,y,g,p,w,o,l,h,y,d
p,b,p,w,p,w,t,p,r,v,g
e,k,p,e,p,w,t,e,w,c,w
p,x,y,g,p,w,o,l,h,v,p
p,x,y,p,p,w,o,l,h,v,g
e,k,b,e,p,w,t,e,w,c,w
p,f,y,p,p,w,o,l,h,y,d
p,x,w,p,p,w,o,p,h,s,u
p,x,n,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,d
p,x,e,b,p,w,o,e,w,v,p
p,f,w,w,p,w,o,p,w,c,l
p,x,g,p,p,w,o,p,h,v,u
e,f,c,w,p,w,o,e,w,v,l
p,x,g,p,p,w,o,l,h,y,g
p,f,y,g,p,w,o,l,h,v,d
p,f,y,p,p,w,o,l,h,y,p
e,f,p,w,p,w,t,e,w,c,w
p,x,b,w,p,w,o,p,h,v,g
p,x,g,h,p,w,o,p,h,s,g
p,x,e,b,p,w,o,e,w,v,p
e,k,c,w,p,w,o,e,w,v,l
p,x,w,w,p,w,o,p,h,s,u
p,x,w,h,p,w,o,p,h,v,g
p,f,b,w,p,w,o,p,h,v,u
p,f,b,p,p,w,o,p,h,v,g
e,k,c,w,p,w,o,e,w,v,l
p,x,g,g,p,w,o,l,h,v,d
p,f,w,h,p,w,o,p,h,v,g
p,f,g,w,p,w,o,p,h,s,u
p,c,w,w,p,w,o,p,w,c,l
p,x,g,p,p,w,o,p,h,s,u
p,b,w,w,p,w,o,p,w,c,l
p,x,b,p,p,w,o,p,h,v,g
p,f,w,h,p,w,o,p,h,s,u
p,b,y,w,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
e,k,n,w,p,w,t,e,w,c,w
e,k,b,w,p,w,t,e,w,c,w
p,f,w,w,p,w,o,p,h,v,g
p,f,b,w,p,w,t,p,r,v,m
p,f,y,p,p,w,o,l,h,y,p
p,x,g,p,p,w,o,l,h,y,g
p,f,b,r,p,w,t,p,r,v,g
p,x,n,b,p,w,o,e,w,v,p
p,x,e,b,p,w,o,e,w,v,p
p,f,g,p,p,w,o,l,h,y,d
e,x,e,e,p,w,t,e,w,c,w
p,x,n,b,p,w,o,e,w,v,l
p,x,y,g,p,w,o,l,h,y,g
p,x,n,b,p,w,o,e,w,v,d
e,f,n,w,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,p
e,x,b,e,p,w,t,e,w,c,w
e,f,n,w,p,w,t,e,w,c,w
p,f,y,g,p,w,o,l,h,y,p
p,f,b,r,p,w,t,p,r,v,m
p,x,n,w,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,l
p,x,b,w,p,w,o,p,h,s,g
p,x,b,h,p,w,o,p,h,v,g
p,f,y,h,p,w,o,l,h,y,p
p,f,g,w,p,w,o,p,h,v,g
p,x,n,b,p,w,o,e,w,v,l
p,x,b,p,p,w,o,p,h,v,g
p,f,n,w,p,w,o,e,w,v,d
e,x,e,w,p,w,t,e,w,c,w
p,f,b,w,p,w,o,p,h,s,g
p,f,w,p,p,w,o,p,h,s,g
e,k,e,w,p,w,t,e,w,c,w
p,x,y,p,p,w,o,l,h,y,p
p,x,n,w,p,w,o,e,w,v,d
e,x,n,e,p,w,t,e,w,c,w
p,x,g,p,p,w,o,l,h,y,g
p,f,b,h,p,w,o,p,h,v,g
p,f,b,h,p,w,o,p,h,s,g
p,f,y,h,p,w,o,l,h,v,g
p,f,y,h,p,w,o,l,h,v,d
e,x,p,w,p,w,t,e,w,c,w
e,f,p,e,p,w,t,e,w,c,w
p,b,w,r,p,w,t,p,r,v,g
e,x,c,w,p,w,o,e,w,v,l
e,f,n,w,p,w,t,e,w,c,w
p,x,b,h,p,w,o,p,h,v,u
p,x,g,w,p,w,o,p,h,v,g
p,f,y,g,p,w,o,l,h,y,d
p,x,b,w,p,w,o,p,h,v,u
p,x,w,p,p,w,o,p,h,s,g
e,f,c,w,p,w,o,e,w,v,l
p,x,e,b,p,w,o,e,w,v,d
p,f,y,h,p,w,o,l,h,y,d
e,x,w,h,p,w,o,f,h,v,d
p,x,y,p,p,w,o,l,h,v,p
p,f,p,w,p,w,t,p,r,v,g
p,f,g,h,p,w,o,p,h,v,u
p,x,n,b,p,w,o,e,w,v,d
e,k,p,w,p,w,t,e,w,c,w
p,x,n,b,p,w,o,e,w,v,l
p,x,g,g,p,w,o,l,h,v,p
p,f,b,h,p,w,o,p,h,s,u
e,k,p,e,p,w,t,e,w,c,w
p,x,y,h,p,w,o,l,h,v,p
p,f,g,g,p,w,o,l,h,v,g
p,f,g,g,p,w,o,l,h,y,d
p,x,b,p,p,w,o,p,h,s,g
p,x,n,b,p,w,o,e,w,v,p
p,x,y,p,p,w,o,l,h,v,d
p,f,y,h,p,w,o,l,h,v,d
p,f,n,w,p,w,o,e,w,v,d
e,k,b,w,p,w,t,e,w,c,w
p,f,y,h,p,w,o,l,h,v,g
p,x,e,b,p,w,o,e,w,v,l
p,x,g,h,p,w,o,p,h,s,u
e,f,n,e,p,w,t,e,w,c,w
p,x,g,g,p,w,o,l,h,v,p
p,x,n,b,p,w,o,e,w,v,d
p,x,g,p,p,w,o,p,h,v,u
p,x,g,h,p,w,o,p,h,v,g
p,f,p,w,p,w,t,p,r,v,m
e,k,b,w,p,w,t,e,w,c,w
p,x,w,w,p,w,o,p,h,v,u
p,x,n,b,p,w,o,e,w,v,d
e,k,n,w,p,w,t,e,w,c,w
p,f,y,g,p,w,o,l,h,y,d
e,x,p,w,p,w,t,e,w,c,w
p,f,g,p,p,w,o,p,h,s,u
e,x,p,e,p,w,t,e,w,c,w
p,b,n,w,p,w,o,e,w,v,d
p,f,b,h,p,w,o,p,h,v,g
p,x,n,b,p,w,o,e,w,v,p
p,x,n,b,p,w,o,e,w,v,d
p,x,b,w,p,w,o,p,h,s,u
p,x,n,b,p,w,o,e,w,v,l
e,k,p,w,p,w,t,e,w,c,w
e,k,c,w,p,w,o,e,w,v,l
p,x,y,h,p,w,o,l,h,v,g
e,x,n,w,p,w,t,e,w,c,w
p,f,g,p,p,w,o,l,h,y,p
p,f,y,p,p,w,o,l,h,v,d
p,f,g,w,p,w,o,p,h,v,u
p,k,w,w,p,w,o,p,w,c,l
e,k,n,w,p,w,o,e,w,v,l
p,k,y,w,p,w,o,e,w,v,d
p,f,w,w,p,w,o,p,h,s,g
p,f,y,w,p,w,o,e,w,v,d
p,f,y,g,p,w,o,l,h,v,d
e,k,b,e,p,w,t,e,w,c,w
p,f,y,p,p,w,o,l,h,v,p
p,x,n,b,p,w,o,e,w,v,p
p,x,y,h,p,w,o,l,h,y,d
p,x,y,p,p,w,o,l,h,v,p
p,b,w,w,p,w,t,p,r,v,g
p,f,y,g,p,w,o,l,h,y,g
p,x,w,p,p,w,o,p,h,v,g
p,x,b,w,p,w,o,p,h,v,g
e,k,b,w,p,w,t,e,w,c,w
p,f,y,g,p,w,o,l,h,v,p
p,x,b,p,p,w,o,p,h,s,g
p,b,b,w,p,w,t,p,r,v,m
p,x,w,w,p,w,o,p,h,v,g
e,k,n,w,p,w,t,e,w,c,w
p,f,g,w,p,w,o,p,h,s,u
p,x,y,w,p,w,o,e,w,v,d
p,f,g,p,p,w,o,p,h,v,g
p,f,y,g,p,w,o,l,h,y,d
p,k,n,w,p,w,o,e,w,v,d
p,f,b,p,p,w,o,p,h,s,u
e,f,e,w,p,w,t,e,w,c,w
p,x,n,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,l
p,x,w,h,p,w,o,p,h,v,u
e,k,n,e,p,w,t,e,w,c,w
p,f,g,p,p,w,o,l,h,y,g
e,x,b,e,p,w,t,e,w,c,w
p,f,w,w,p,w,o,p,h,s,u
e,k,n,w,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,l
p,f,w,h,p,w,o,p,h,v,g
p,x,g,h,p,w,o,p,h,v,u
p,k,y,w,p,w,o,e,w,v,d
p,f,w,w,p,w,t,p,r,v,m
p,f,y,g,p,w,o,l,h,y,p
e,k,p,w,p,w,t,e,w,c,w
p,f,w,w,p,w,o,p,w,c,l
p,f,b,p,p,w,o,p,h,v,u
e,f,w,u,p,w,o,f,h,y,d
e,x,r,w,p,w,o,f,h,v,d
e,x,b,w,p,w,t,e,w,c,w
p,f,g,h,p,w,o,p,h,v,g
p,x,e,b,p,w,o,e,w,v,d
p,f,y,g,p,w,o,l,h,y,p
p,f,g,w,p,w,o,p,h,s,g
p,f,b,h,p,w,o,p,h,s,g
e,f,e,e,p,w,t,e,w,c,w
p,x,e,b,p,w,o,e,w,v,d
p,f,g,p,p,w,o,l,h,y,g
p,f,y,g,p,w,o,l,h,y,d
e,x,n,e,p,w,t,e,w,c,w
p,f,g,p,p,w,o,p,h,s,g
p,x,n,b,p,w,o,e,w,v,l
p,f,w,p,p,w,o,p,h,s,g
e,x,c,w,p,w,o,e,w,v,l
p,f,g,w,p,w,o,p,h,v,g
p,f,g,p,p,w,o,l,h,v,p
e,x,r,w,p,w,o,f,h,y,d
p,x,y,g,p,w,o,l,h,v,p
p,x,n,b,p,w,o,e,w,v,l
p,x,n,b,p,w,o,e,w,v,l
e,f,e,w,p,w,t,e,w,c,w
p,x,g,w,p,w,o,p,h,v,u
e,k,n,w,p,w,t,e,w,c,w
e,f,e,e,p,w,t,e,w,c,w
p,x,n,b,p,w,o,e,w,v,p
p,b,n,w,p,w,o,e,w,v,d
p,x,n,b,p,w,o,e,w,v,p
e,f,b,e,p,w,t,e,w,c,w
p,x,w,h,p,w,o,p,h,v,g
p,f,y,p,p,w,o,l,h,v,g
e,f,n,w,p,w,t,e,w,c,w
p,b,w,g,p,w,t,p,r,v,m
e,x,n,w,p,w,o,e,w,v,l
p,f,y,g,p,w,o,l,h,v,p
p,x,b,h,p,w,o,p,h,s,g
p,x,n,b,p,w,o,e,w,v,l
p,x,g,h,p,w,o,p,h,s,u
p,f,g,w,p,w,o,p,h,s,u
p,x,n,b,p,w,o,e,w,v,p
