,Dominant Topic,Keywords,Number of Documents,(Doc) Percentage
5597,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
5598,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5599,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5600,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5601,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5602,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5603,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
5604,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5605,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
5606,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5607,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5608,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5609,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5610,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5611,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
5612,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
5613,9.0,"make, work, government, money, year, pay, job, support, people, time",,
5614,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
5615,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
5616,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5617,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
5618,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
5619,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
5620,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
5621,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
5622,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5623,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5624,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5625,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5626,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5627,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5628,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5629,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5630,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5631,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5632,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5633,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5634,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
5635,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5636,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5637,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5638,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5639,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
5640,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5641,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5642,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5643,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5644,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5645,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5646,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5647,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
5648,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5649,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5650,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5651,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
5652,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5653,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5654,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5655,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5656,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5657,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
5658,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
5659,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
5660,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5661,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
5662,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5663,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5664,23.0,"time, find, point, problem, book, give, work, call, line, read",,
5665,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
5666,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
5667,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5668,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5669,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5670,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5671,9.0,"make, work, government, money, year, pay, job, support, people, time",,
5672,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
5673,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
5674,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5675,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5676,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5677,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5678,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5679,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5680,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
5681,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5682,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
5683,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5684,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
5685,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5686,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
5687,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
5688,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
5689,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
5690,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5691,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5692,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
5693,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5694,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5695,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
5696,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
5697,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5698,6.0,"team, game, play, player, line, season, point, goal, win, year",,
5699,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5700,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
5701,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
5702,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
5703,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5704,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5705,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
5706,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5707,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5708,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5709,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5710,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
5711,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
5712,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5713,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
5714,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
5715,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
5716,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
5717,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
5718,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
5719,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
5720,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
5721,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5722,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
5723,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
